177.81	0.00
178.19	160.00
178.57	162.00
178.95	161.00
179.34	158.00
179.72	173.00
180.10	170.00
180.48	171.00
180.87	170.00
181.25	171.00
181.63	168.00
182.01	175.00
182.40	174.00
182.78	171.00
183.16	170.00
183.54	166.00
183.92	170.00
184.31	171.00
184.69	171.00
185.07	172.00
185.45	173.00
185.84	171.00
186.22	170.00
186.60	170.00
186.98	174.00
187.36	169.00
187.75	172.00
188.13	169.00
188.51	170.00
188.89	172.00
189.27	173.00
189.65	173.00
190.04	172.00
190.42	169.00
190.80	171.00
191.18	171.00
191.56	171.00
191.94	172.00
192.32	168.00
192.71	171.00
193.09	169.00
193.47	171.00
193.85	168.00
194.23	173.00
194.61	170.00
194.99	172.00
195.38	172.00
195.76	175.00
196.14	176.00
196.52	169.00
196.90	171.00
197.28	169.00
197.66	169.00
198.04	174.00
198.42	180.00
198.80	179.00
199.19	175.00
199.57	170.00
199.95	172.00
200.33	169.00
200.71	179.00
201.09	169.00
201.47	173.00
201.85	175.00
202.23	172.00
202.61	176.00
202.99	175.00
203.37	177.00
203.75	175.00
204.13	177.00
204.51	170.00
204.90	172.00
205.28	177.00
205.66	172.00
206.04	170.00
206.42	180.00
206.80	174.00
207.18	177.00
207.56	174.00
207.94	170.00
208.32	176.00
208.70	177.00
209.08	174.00
209.46	176.00
209.84	174.00
210.22	171.00
210.60	169.00
210.98	174.00
211.36	176.00
211.74	176.00
212.12	175.00
212.50	178.00
212.88	175.00
213.26	171.00
213.64	174.00
214.01	170.00
214.39	171.00
214.77	177.00
215.15	173.00
215.53	172.00
215.91	172.00
216.29	178.00
216.67	176.00
217.05	175.00
217.43	177.00
217.81	172.00
218.19	178.00
218.57	177.00
218.95	176.00
219.33	177.00
219.70	177.00
220.08	178.00
220.46	176.00
220.84	179.00
221.22	173.00
221.60	178.00
221.98	179.00
222.36	177.00
222.74	179.00
223.11	179.00
223.49	176.00
223.87	177.00
224.25	176.00
224.63	172.00
225.01	177.00
225.39	176.00
225.77	176.00
226.14	177.00
226.52	174.00
226.90	177.00
227.28	168.00
227.66	175.00
228.04	177.00
228.41	174.00
228.79	174.00
229.17	174.00
229.55	175.00
229.93	177.00
230.31	174.00
230.68	176.00
231.06	178.00
231.44	176.00
231.82	176.00
232.20	178.00
232.57	176.00
232.95	174.00
233.33	173.00
233.71	177.00
234.09	180.00
234.46	176.00
234.84	177.00
235.22	174.00
235.60	176.00
235.97	178.00
236.35	174.00
236.73	175.00
237.11	172.00
237.48	173.00
237.86	176.00
238.24	173.00
238.62	181.00
238.99	175.00
239.37	178.00
239.75	181.00
240.13	173.00
240.50	169.00
240.88	176.00
241.26	174.00
241.63	172.00
242.01	175.00
242.39	176.00
242.77	174.00
243.14	177.00
243.52	182.00
243.90	179.00
244.27	181.00
244.65	176.00
245.03	176.00
245.40	174.00
245.78	174.00
246.16	179.00
246.53	176.00
246.91	172.00
247.29	176.00
247.66	179.00
248.04	176.00
248.42	170.00
248.79	178.00
249.17	179.00
249.55	178.00
249.92	174.00
250.30	177.00
250.68	174.00
251.05	180.00
251.43	177.00
251.80	176.00
252.18	177.00
252.56	167.00
252.93	173.00
253.31	175.00
253.68	172.00
254.06	172.00
254.44	177.00
254.81	171.00
255.19	175.00
255.56	174.00
255.94	178.00
256.32	181.00
256.69	175.00
257.07	170.00
257.44	175.00
257.82	175.00
258.19	183.00
258.57	174.00
258.94	173.00
259.32	180.00
259.70	175.00
260.07	178.00
260.45	173.00
260.82	175.00
261.20	173.00
261.57	174.00
261.95	178.00
262.32	172.00
262.70	175.00
263.07	173.00
263.45	176.00
263.82	180.00
264.20	175.00
264.57	172.00
264.95	177.00
265.32	172.00
265.70	177.00
266.07	172.00
266.45	178.00
266.82	178.00
267.20	170.00
267.57	177.00
267.95	174.00
268.32	174.00
268.70	177.00
269.07	175.00
269.45	168.00
269.82	172.00
270.19	174.00
270.57	177.00
270.94	175.00
271.32	177.00
271.69	178.00
272.07	168.00
272.44	175.00
272.81	178.00
273.19	175.00
273.56	173.00
273.94	175.00
274.31	169.00
274.69	172.00
275.06	176.00
275.43	175.00
275.81	174.00
276.18	177.00
276.56	175.00
276.93	174.00
277.30	176.00
277.68	176.00
278.05	178.00
278.42	176.00
278.80	175.00
279.17	177.00
279.55	176.00
279.92	169.00
280.29	176.00
280.67	179.00
281.04	179.00
281.41	173.00
281.79	172.00
282.16	181.00
282.53	172.00
282.91	177.00
283.28	172.00
283.65	178.00
284.03	169.00
284.40	178.00
284.77	174.00
285.14	178.00
285.52	173.00
285.89	179.00
286.26	176.00
286.64	175.00
287.01	171.00
287.38	177.00
287.76	176.00
288.13	175.00
288.50	175.00
288.87	176.00
289.25	176.00
289.62	174.00
289.99	177.00
290.36	175.00
290.74	174.00
291.11	170.00
291.48	171.00
291.85	171.00
292.23	172.00
292.60	178.00
292.97	178.00
293.34	173.00
293.72	170.00
294.09	189.00
294.46	182.00
294.83	180.00
295.20	172.00
295.58	171.00
295.95	173.00
296.32	173.00
296.69	175.00
297.06	172.00
297.44	174.00
297.81	175.00
298.18	172.00
298.55	176.00
298.92	173.00
299.29	177.00
299.67	178.00
300.04	173.00
300.41	177.00
300.78	173.00
301.15	170.00
301.52	177.00
301.89	177.00
302.27	171.00
302.64	174.00
303.01	170.00
303.38	176.00
303.75	172.00
304.12	174.00
304.49	178.00
304.87	174.00
305.24	174.00
305.61	173.00
305.98	176.00
306.35	176.00
306.72	177.00
307.09	174.00
307.46	173.00
307.83	187.00
308.20	176.00
308.57	172.00
308.95	178.00
309.32	175.00
309.69	169.00
310.06	177.00
310.43	179.00
310.80	178.00
311.17	177.00
311.54	170.00
311.91	176.00
312.28	174.00
312.65	177.00
313.02	176.00
313.39	179.00
313.76	174.00
314.13	178.00
314.50	178.00
314.87	172.00
315.24	175.00
315.61	173.00
315.98	174.00
316.35	175.00
316.72	175.00
317.09	177.00
317.46	178.00
317.83	175.00
318.20	178.00
318.57	174.00
318.94	178.00
319.31	174.00
319.68	175.00
320.05	176.00
320.42	175.00
320.79	182.00
321.16	179.00
321.53	177.00
321.90	173.00
322.27	172.00
322.64	171.00
323.01	176.00
323.38	173.00
323.74	175.00
324.11	177.00
324.48	177.00
324.85	174.00
325.22	176.00
325.59	173.00
325.96	174.00
326.33	174.00
