177.81	0.00
178.19	164.00
178.57	163.00
178.95	168.00
179.34	157.00
179.72	165.00
180.10	170.00
180.48	173.00
180.87	168.00
181.25	169.00
181.63	174.00
182.01	165.00
182.40	166.00
182.78	172.00
183.16	172.00
183.54	170.00
183.92	168.00
184.31	170.00
184.69	172.00
185.07	174.00
185.45	171.00
185.84	164.00
186.22	171.00
186.60	166.00
186.98	171.00
187.36	172.00
187.75	170.00
188.13	171.00
188.51	169.00
188.89	166.00
189.27	169.00
189.65	167.00
190.04	175.00
190.42	174.00
190.80	169.00
191.18	175.00
191.56	170.00
191.94	177.00
192.32	175.00
192.71	172.00
193.09	174.00
193.47	167.00
193.85	173.00
194.23	170.00
194.61	169.00
194.99	176.00
195.38	171.00
195.76	172.00
196.14	173.00
196.52	174.00
196.90	174.00
197.28	172.00
197.66	176.00
198.04	165.00
198.42	175.00
198.80	176.00
199.19	168.00
199.57	166.00
199.95	171.00
200.33	170.00
200.71	176.00
201.09	169.00
201.47	174.00
201.85	169.00
202.23	172.00
202.61	169.00
202.99	174.00
203.37	172.00
203.75	174.00
204.13	176.00
204.51	173.00
204.90	168.00
205.28	178.00
205.66	176.00
206.04	175.00
206.42	171.00
206.80	176.00
207.18	173.00
207.56	175.00
207.94	175.00
208.32	164.00
208.70	176.00
209.08	176.00
209.46	181.00
209.84	170.00
210.22	171.00
210.60	170.00
210.98	178.00
211.36	179.00
211.74	174.00
212.12	170.00
212.50	174.00
212.88	168.00
213.26	172.00
213.64	175.00
214.01	175.00
214.39	174.00
214.77	176.00
215.15	177.00
215.53	171.00
215.91	178.00
216.29	175.00
216.67	176.00
217.05	173.00
217.43	178.00
217.81	172.00
218.19	175.00
218.57	175.00
218.95	175.00
219.33	175.00
219.70	174.00
220.08	175.00
220.46	172.00
220.84	176.00
221.22	173.00
221.60	175.00
221.98	171.00
222.36	172.00
222.74	177.00
223.11	178.00
223.49	174.00
223.87	168.00
224.25	176.00
224.63	172.00
225.01	181.00
225.39	177.00
225.77	175.00
226.14	175.00
226.52	177.00
226.90	177.00
227.28	174.00
227.66	175.00
228.04	173.00
228.41	174.00
228.79	169.00
229.17	176.00
229.55	171.00
229.93	179.00
230.31	174.00
230.68	174.00
231.06	172.00
231.44	172.00
231.82	173.00
232.20	174.00
232.57	177.00
232.95	174.00
233.33	175.00
233.71	175.00
234.09	171.00
234.46	179.00
234.84	176.00
235.22	177.00
235.60	170.00
235.97	174.00
236.35	175.00
236.73	175.00
237.11	176.00
237.48	182.00
237.86	175.00
238.24	174.00
238.62	176.00
238.99	171.00
239.37	174.00
239.75	175.00
240.13	175.00
240.50	175.00
240.88	178.00
241.26	174.00
241.63	175.00
242.01	176.00
242.39	178.00
242.77	176.00
243.14	180.00
243.52	168.00
243.90	179.00
244.27	173.00
244.65	183.00
245.03	176.00
245.40	175.00
245.78	175.00
246.16	180.00
246.53	176.00
246.91	176.00
247.29	172.00
247.66	174.00
248.04	177.00
248.42	179.00
248.79	175.00
249.17	173.00
249.55	170.00
249.92	176.00
250.30	175.00
250.68	176.00
251.05	176.00
251.43	172.00
251.80	172.00
252.18	178.00
252.56	175.00
252.93	175.00
253.31	173.00
253.68	177.00
254.06	173.00
254.44	175.00
254.81	169.00
255.19	171.00
255.56	174.00
255.94	169.00
256.32	170.00
256.69	177.00
257.07	169.00
257.44	171.00
257.82	173.00
258.19	178.00
258.57	177.00
258.94	181.00
259.32	176.00
259.70	173.00
260.07	171.00
260.45	169.00
260.82	178.00
261.20	174.00
261.57	172.00
261.95	178.00
